ID,Li,Be,B,O,Na,Mg,Al,Si,P,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Tl,Pb,Bi,Th,U,YoungModulusGPa
12619_3824,0,0,0.333333285649617,0.55555561595493,0.111111098395453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
471523_39898,0,0,0.097241479026338,0.631273062036225,0,0.012538719276316,0.050095887585566,0.188552878155793,0,0,0.00955893194795,0,0,0,0,0,5.9005743336922E-05,0,0,0,0,0,0,0,0,0,0.010296498831592,0,0,0,0,0,0,0,0,0,0,0.000295028772564,0,0,0,8.85086243186079E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
471528_39898,0,0,0.097241474399038,0.631273041377182,0,0.00663814764242,0.050095880722692,0.188552906167195,0,0,0.021389581086016,0,0,0,0,0,5.9005752102811E-05,0,0,0,0,0,0,0,0,0,0.004425431165567,0,0,0,0,0,0,0,0,0,0,0.000295028816393,0,0,0,2.95028713947924E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
175285_20415,0,0,0.040251093648563,0.610737853882337,0.053689164507521,0,0.053689164507521,0.201350077493898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040282645960161,0,0,0,66.0999984741211
484877_42419,0,0,0.013029126582607,0.609885765601893,0.080219679958271,0.008939264795723,0.085419645222536,0.184774052181439,0.017118986581352,0.000175279767983,0.00014606646711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292132841088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
470640_39839,0.029513603350205,0,0.016807292296047,0.672257845936401,0,0,0.036404594896277,0.00840364495593,0.205956521460432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403374965335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026891663858978,0,0,0.003361458280395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
469443_40843,0,0,0,0.552028238384393,0.043033512383752,0,0,0.16261021842864,0.018342151783551,0.129100513309397,0.094885365710267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
12114_3824,0,0,0.318181788704613,0.556818177916787,0.113636393980545,0,0,0.011363639398055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
485800_41367,0,0,0.036273989699557,0.605212211978076,0.078828430223868,0.002964136900326,0.086400184684053,0.188882999535388,0,0.001173916012765,5.86957717672416E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002054351942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
497551_42455,0,0,0.048431630305532,0.601325609422311,0.068315940144395,5.81412298794419E-05,0.080583734796767,0.181342507048778,0,0.018663330144001,0.000988400805505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290706102831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0999984741211
175290_20415,0,0,0.031487000851871,0.622054422267975,0.031487000851871,0,0.015777360633468,0.236220213691074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062974001703742,0,0,0,66.0999984741211
189336_24395,0,0,0,0.705882355746101,0.039215696231993,0,0,0,0.156862718170761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098039229851145,0,0,0,0,0,66.1739959716797
485797_41367,0,0,0.033003494618278,0.604224725849862,0.080346028822059,0.004295787472861,0.082775370732037,0.191917963204617,0,0.002962611474756,0.000177756670604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296261154926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
485793_41367,0,0,0.031173914499652,0.604447468975186,0.085030574549349,0.002256398298433,0.080517777654459,0.19556442489456,0,0.000593788874931,0.000118757815964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296894437466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
32842_2402,0,0,0,0.59375,0.125,0,0,0.21875,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
495494_42455,0,0,0.03718911640999,0.595864676286262,0.096645444219469,0.00031810289014,0.095662225137571,0.173626392360079,0,0.000404858264454,8.67553370611017E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202429094974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
14600_4552,0,0,0,0.596491214685272,0.105263206582321,0,0,0.245613999283104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579449302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
485789_41367,0,0,0.033292849420447,0.604395605838438,0.084416933963816,0.002280738080133,0.080507098106511,0.194099695377188,0,0.000592399506655,0.000118479897606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296199809207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
495520_42455,0,0,0.033003494618278,0.604224725849862,0.080346028822059,0.004295787472861,0.082775370732037,0.191917963204617,0,0.002962611474756,0.000177756670604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296261154926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
98195_10775,0,0,0,0.638888893127441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194444408416748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666698455811,0,0,66.1999969482422
495427_42455,0,0,0.031173886466886,0.590871331210024,0.102976988810992,0.000143262384792,0.109567087475555,0.163319075188777,0,0.001489928809288,0.000171914884102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286524769584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
607545_44344,0.037488277197555,0,0,0.606372951142905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231490179167356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124648592492184,0,0,0,66.1999969482422
485907_42416,0,0,0.03718911640999,0.595864676286262,0.096645444219469,0.00031810289014,0.095662225137571,0.173626392360079,0,0.000404858264454,8.67553370611017E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202429094974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
172757_16956,0,0,0,0.596491214685272,0.105263206582321,0,0,0.245613999283104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579449302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
140319_14396,0,0,0.001281548876283,0.610017433195617,0.014595418535835,0,0,0.251290461594955,0,0.05062119327915,0,0,0,0,0,0,0,0,0,0,0.033569474791767,0,0,0.000854366165874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569577443916,0,0,0.023601867586081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013598658530522,0,0,0,66.1999969482422
484199_42386,0,0,0.041305245502041,0.604974321076042,0.079011038521368,0.005930253056538,0.079601110119251,0.188705971794046,0,0,0.000177022474018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295037456696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
495450_42455,0,0,0.033292849420447,0.604395605838438,0.084416933963816,0.002280738080133,0.080507098106511,0.194099695377188,0,0.000592399506655,0.000118479897606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296199809207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
307590_26396,0,0,0,0.615384662334741,0,0,0,0.230769219765295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846117899964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
20177_217,0,0,0,0.627659928545005,0.067616003263855,0,0,0.033807996863556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239723583247797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031192488079788,0,0,66.1999969482422
6406_5602,0,0,0.088108933233313,0.632411518012124,0.034009080954318,0,0.007503782140018,0.233827502595818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000387291994399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003751891070009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
92879_5838,0,0,0,0.714285746301924,0,0,0,0,0.095238095692226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857105391366,0,0.047619052614485,0,0,0,66.1999969482422
6405_5602,0,0,0.090697882544949,0.631409320928104,0.03499985085893,0,0.007724104162125,0.230908515311421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398274113409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003862052081062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
495445_42455,0,0,0.031173914499652,0.604447468975186,0.085030574549349,0.002256398298433,0.080517777654459,0.19556442489456,0,0.000593788874931,0.000118757815964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296894437466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
14660_4562,0,0,0,0.655400040407183,0.022533331991831,0,0,0.161033313800493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161033313800493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
22694_471,0,0,0,0.601134360427006,0.024774701691955,0,0.03590939404534,0.217230913933989,0,0.041059192954269,0.023417651614049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056473785333393,0,0,0,66.1999969482422
495440_42455,0,0,0.035928491772291,0.604698322697187,0.081383041214908,2.94013823522395E-05,0.082323879117186,0.192167500526217,0,0.002998941079091,0.00017640829877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294013911998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
307586_26396,0,0,0,0.629629598900124,0,0,0,0.259259302704423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111098395453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1999969482422
401755_30652,0,0,0.060606058872107,0.606060588721073,0.030303029436054,0.015151519486398,0.060606058872107,0.181818195689808,0,0.030303029436054,0,0,0,0,0,0,0,0,0,0,0.015151519486398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
485916_42416,0,0,0.035970585601444,0.605120926274088,0.078910832041067,0.004341277531481,0.082572859894284,0.190957178952404,0,0.001653819770736,0.000177194975436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029532495906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
420979_32699,0,0,0.341463384395693,0.585365889014266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390239017766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048780487572275,0,0,0,66.3000030517578
495615_42455,0,0,0.029642549531263,0.596657953410577,0.084394078997276,8.71839612111799E-05,0.09875036722236,0.177680884468542,0,0.012728859771069,5.81226377030448E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
495590_42455,0,0,0.052067653560553,0.60147112078403,0.080794623325478,0,0.079230864420963,0.180296503619085,0,0.005791730486237,5.79172905199971E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289586513136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
487116_41740,0,0,0.128140700763494,0.582914596238928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085427133842329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002512562935376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201005006219873,0,0,66.3000030517578
4459_3852,0,0,0.025974029875421,0.610389580478917,0.103896100428197,0,0,0.259740289217465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
470650_39839,0.005441683932447,0,0.01813894922304,0.679085745392619,0,0.027353528952895,0.035661169208621,0.009069472823381,0.215019084878143,0,0,0,0,0,0,0,0,0,0,0,0.005441683932447,0,0,0.000435334689264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004353346967144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
488205_41464,0,0,0.22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,66.3000030517578
483043_42060,0,0,0.068767909757729,0.590257909571202,0.074498572083121,0.014326649853015,0.08595988242879,0.148997096482526,0,0.017191979823618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
478404_40944,0,0,0.045769762006303,0.594912349265649,0,0,0.025217501816616,0.208391111426483,0,0.108750504896366,0.008321775885586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008321775885586,0,0,0,0,0,0,0,0,0,0,0.000315218817411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
485947_42416,0,0,0.03651652121321,0.603434108822467,0.084970007492338,0.002028695954093,0.083558741156306,0.1890509045431,0,5.88027717623722E-05,8.82041460020261E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294013900721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
478472_40951,0,0,0.09784215744347,0.630505458918178,0,0.007508129473019,0.04995566284866,0.186609511773255,0,0,0.024002372725495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003074194137079,0,5.9119132348782E-05,0,0,0,0,0,0,0,0,0.000443393548495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
302461_24933,0,0,0,0.598662449809205,0.100317490377121,0.040126998058197,0.020063499029099,0.234074176002425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006755386723954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
485912_42416,0,0,0.035630149025667,0.60309187462181,0.085335672332392,0.001118962962642,0.08227325251114,0.190400500707287,0,0.001648998967807,0.000176678388992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323910482263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
22678_470,0,0,0.020251418008213,0.595818054784627,0.121069593783554,0,0.039374276989474,0.222734281812348,0,0.000752374621785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3000030517578
489785_42388,0,0,0.010470679584931,0.670869266721553,0,0,0.007687337691017,0.002253184974627,0.176046688757483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006660150026539,0,0,0,0,0,0,0,0,0.12601269224385,0,0,0,0,0,0,0,0,0,66.4000015258789
495618_42455,0,0,0.038077188753412,0.593900776750916,0.082644154872598,2.87158289490775E-05,0.100620295296706,0.16807368716213,0,0.016597749677391,5.7431657898155E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
495432_42455,0,0,0.035187353439192,0.602781012244801,0.080854803989363,5.8548013048259E-05,0.08700234027441,0.187558564875805,0,0.00591334907573,0.000351288041037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292740046615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
50428_4204,0,0,0,0.577871328572947,0.144918815225129,0,0.098015640107395,0.179194216094529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
186908_20715,0,0,0,0.595611273995762,0.08777429120294,0.03448275862069,0.094043879344546,0.188087796836063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
186901_20715,0,0,0,0.596273306378667,0.086956519873246,0.031055900976525,0.09937888121753,0.186335391554033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
484870_42419,0,0,0.015092597046538,0.604251262180586,0.092456567074597,0.007315879537549,0.087041672332419,0.172643258637629,0.020565104432758,0.000230421351278,0.000115210675639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288026731007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
22670_468,0,0,0,0.596662513947821,0.110508788817521,0,0.042126573374544,0.227973371947269,0,0.000914375281202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021814376631642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
9582_3359,0,0,0,0.594842243686462,0.131659285387107,0,0,0.255514082382766,0,0,0.017984388543664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
14671_4562,0,0,0,0.600000057220464,0.133333314259845,0,0,0.133333314259845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333314259845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
32847_2403,0,0,0,0.59375,0.125,0,0,0.21875,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
12358_3849,0,0,0,0.583904063652643,0.147260290857862,0,0,0.241438387175126,0,0,0.027397258314368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
478385_40944,0,0,0.034526810992051,0.611753508022491,0,0,0,0.249320299739657,0,0.086808396255652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008615323987511,0,0,0,0,0,0,0,0,0,0,0.000327578898077,0,0,0,0.008648082104561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
476663_40864,0.054054057920301,0,0,0.648648656896642,0,0.081081091648823,0,0,0.216216193534233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
80069_8696,0,0,0,0.57354979004607,0.174865275314949,0,0,0.23453235722446,0,0,0.017052577414521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
123719_5958,0,0,0,0.577117000610657,0.144771403317162,0.020237600670687,0.006009116729438,0.225756300399709,0,0,0.021826219415612,0,0,0,0,0,0,0,0,0.004282358856734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
427397_35549,0.026468539036826,0,0.063733448497891,0.610633883604061,0.036045970642813,0,0.065590900876353,0.190358694537238,0,0.006442999790819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000725563014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4000015258789
388656_32166,0,0,0,0.69075228189451,0,0,0,0,0,0,0,0,0.018506668586222,0.241998673095804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018487838288281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030254538135182,0,0,0,66.4245986938477
22654_467,0,0,0.031016036691673,0.59188424762235,0.114249790007978,0,0.039886756652198,0.206417081805636,0,0.001950298796288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014595788423878,0,0,0,66.5
414532_33915,0,0,0,0.673684247468648,0,0,0,0,0.231578907615259,0,0,0,0,0,0,0,0,0,0,0.094736844916093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5
444152_37537,0,0,0.029850748688427,0.686567200760342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208955183598534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074626866952697,0,0,0,0,0,66.5
110731_3814,0,0,0.334750872035475,0.590862567658989,0,0,0.019011668747574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000727719305174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008960044224354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045687128028435,0,0,0,66.5
482829_42012,0,0,0,0.56,0.213333301544189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21666669845581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5
