"Li","Be","B","O","Na","Mg","Al","Si","P","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Rb","Sr","Y","Zr","Nb","Mo","Ru","Rh","Pd","Ag","Cd","In","Sn","Sb","Te","Cs","Ba","La","Ce","Pr","Nd","Sm","Eu","Gd","Tb","Dy","Ho","Er","Tm","Yb","Lu","Hf","Ta","W","Hg","Tl","Pb","Bi","Th","U","Tg","Tliquidus"
0,0,0.045615891674103,0.631116423161973,0,0.026265140963931,0.067882902491303,0.204647507510563,0,0,0.013432060492957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982316936051,0,0,0,0.000282868310381,0,0,0,0,0,0,0.000270158209915,0,0,0,0.000663877824364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.15,1508.15
0,0,0.048017857272586,0.630811964169881,0,0.025920018527743,0.070079416019489,0.199256188682249,0,0,0.00745175257674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012098279312818,0,0,0,0.00145158291755,0,0,0,0,0,0,0.000415898776377,0,0,0,0.004497041744568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.15,1423.15
0,0,0.047994384425082,0.630413658124139,0,0.025907502388672,0.069637786420604,0.199506318394483,0,0,0.007448272686731,0,0.001307200120524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012092451114924,0,0.000677918062504,0,0,0,0,0,0,0,0,0.000277140325552,0,0,0,0.004494695414411,0,0.000242672522374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.15,1473.15
0,0,0,0.648279328524291,0,0,0.008097166356275,0.154352206791497,0.116396805121459,0.072874493206478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103.15,1433.15
0,0,0,0.629629662962966,0,0,0,0.111111111111111,0,0,0,0,0.148148114814812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.15,1597.15
0,0,0,0.629629625814815,0,0,0,0.111111104555555,0,0,0.00925925937963,0,0.148148106074072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101851904175928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.15,1565.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0.018518521666667,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092592598333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.15,1532.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0.027777782500001,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.15,1493.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0.037037043333334,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074076666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.15,1475.15
0,0,0,0.629629662962966,0,0,0,0.111111111111111,0,0,0.055555555555556,0,0.148148114814812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.15,1533.15
0,0,0,0.629629625814815,0,0,0,0.111111104555555,0,0,0,0,0.148148106074072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925925937963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101851904175928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.15,1584.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518521666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092592598333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.15,1570.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777782500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.15,1560.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037043333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074076666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.15,1550.15
0,0,0,0.629629662962966,0,0,0,0.111111111111111,0,0,0,0,0.148148114814812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.15,1528.15
0,0,0,0.62385324990826,0.01834862146789,0,0,0.110091708807337,0,0,0,0,0.146789011743121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100917408073393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.15,1570.15
0,0,0,0.618181843272729,0.036363642545455,0,0,0.109090907636364,0,0,0,0,0.145454510181816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909096363637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944.15,1544.15
0,0,0,0.612612630630632,0.054054062702703,0,0,0.108108105405405,0,0,0,0,0.144144107207205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081094054055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.15,1505.15
0,0,0,0.628440392458715,0,0,0.009174311889908,0.105504598733945,0,0,0,0,0.146788998238532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1100916986789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.15,1571.15
0,0,0,0.62727275018182,0,0,0.018181821454546,0.100000008000001,0,0,0,0,0.145454511636361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109090908727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.15,1545.15
0,0,0,0.62499999375,0,0,0.035714289642857,0.089285719107143,0,0,0,0,0.142857098571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107142898928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.15,1534.15
0,0,0,0.629629625814815,0,0,0,0.111111104555555,0,0,0,0,0.138888905694445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925925937963,0,0,0,0,0,0,0,0,0,0,0,0,0.111111104555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.15,1599.15
0,0,0,0.629629650370372,0,0,0,0.111111108888889,0,0,0,0,0.129629610370369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518521481482,0,0,0,0,0,0,0,0,0,0,0,0,0.111111108888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028.15,1601.15
0,0,0,0.629629650370372,0,0,0,0.111111108888889,0,0,0,0,0.122222209777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025925922074074,0,0,0,0,0,0,0,0,0,0,0,0,0.111111108888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.15,1602.15
0,0,0,0.629629612592592,0,0,0,0.111111102222222,0,0,0,0,0.120370402407408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777780555556,0,0,0,0,0,0,0,0,0,0,0,0,0.111111102222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.15,1598.15
0,0,0,0.629629637777778,0,0,0,0.111111106666666,0,0,0,0,0.111111106666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037042222223,0,0,0,0,0,0,0,0,0,0,0,0,0.111111106666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.15,1616.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0.018518521666667,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037043333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.15,1535.15
0,0,0,0.629629650370372,0,0,0,0.111111108888889,0,0,0.023148151851852,0,0.148148111851849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666673333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046296303703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.15,1468.15
0,0,0,0.629629656666669,0,0,0,0.11111111,0,0,0.027777782500001,0,0.14814811333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777782500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.15,1462.15
0,0,0,0.629629650370372,0,0,0,0.111111108888889,0,0,0.032407412592593,0,0.148148111851849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888891111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064814825185186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.15,1466.15
0,0,0,0.622710643589745,0.021978021538462,0,0,0.109890107692308,0,0,0.02472528173077,0,0.146520110256408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02472528173077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049450553461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.15,1457.15
0,0,0,0.618181843272729,0.036363642545455,0,0,0.109090907636364,0,0,0.022727271590909,0,0.145454510181816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727271590909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454553181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.15,1455.15
0,0,0,0.613718393862816,0.050541519494585,0,0,0.108303298916967,0,0,0.020758119792419,0,0.144404298555957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020758119792419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041516249584838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.15,1428.15
0.007200202633618,0,0,0.612017153857509,0.048745374289593,0,0,0.108003009504265,0,0,0.020016561761458,0,0.144004012672353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020016561761458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039997123519747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.15,1421.15
0.014361108563889,0,0,0.610347238965276,0.046889025311098,0,0,0.107708289229171,0,0,0.019279788072021,0,0.143611085638891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019279788072021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038523676147632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.15,1418.15
0,0,0,0.612903169967745,0.050179207541219,0,0.007168458648746,0.103942694906808,0,0,0.020609318990143,0,0.14336919297491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020609318990143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041218637980287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.15,1485.15
0,0,0,0.6120996,0.04982206,0,0.01423488,0.09964413,0,0,0.02046263,0,0.1423488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02046263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04092527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.15,1501.15
0,0,0,0.610526287789474,0.049122809017544,0,0.028070179438597,0.091228068175439,0,0,0.020175439596491,0,0.140350897192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020175439596491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040350879192983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.15,1459.15
0,0,0,0.606060618181818,0.047138051414142,0,0.067340072020202,0.067340072020202,0,0,0.019360270580808,0,0.134680104040403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019360270580808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038720541161616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.15,1518.15
0,0,0,0.613718388953069,0.050541519090253,0,0,0.108303298050541,0,0,0.020758119626354,0,0.140794197465704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020758119626354,0,0.003610107935018,0,0,0,0,0,0,0,0,0,0,0,0,0.041516249252708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.15,1470.15
0,0,0,0.613718384043322,0.050541518685921,0,0,0.108303297184114,0,0,0.020758119460289,0,0.137184096433214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020758119460289,0,0.007220215812274,0,0,0,0,0,0,0,0,0,0,0,0,0.041516248920578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.15,1466.15
0,0,0,0.613718375451265,0.050541517978339,0,0,0.108303295667868,0,0,0.020758119169675,0,0.129963894801444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020758119169675,0,0.014440429422383,0,0,0,0,0,0,0,0,0,0,0,0,0.04151624833935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.15,1468.15
0,0,0,0.613718357039715,0.050541516462094,0,0,0.10830329241877,0,0,0.020758118546932,0,0.119133591660649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020758118546932,0,0.025270758231047,0,0,0,0,0,0,0,0,0,0,0,0,0.041516247093863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.15,1463.15
0,0,0,0.613718344765349,0.050541515451264,0,0,0.108303290252704,0,0,0.020758118131769,0,0.108303290252704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020758118131769,0,0.036101076750903,0,0,0,0,0,0,0,0,0,0,0,0,0.041516246263538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.15,1498.15
0,0,0,0.615391169907372,0.028710308596066,0,0.127439793768194,0.182515891074973,0,0.002196628892585,0.043170217888976,0,0,0,0,0,0.000575989871834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.15,1748.15
0,0,0,0.616612303576351,0.02544304014757,0.000514823502986,0.128208000743606,0.182683801059566,0,0.002202799012776,0.042920280248938,0,0.000259760701507,0,0,0,0.0011551910067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.15,1748.15
0,0,0,0.616929349354348,0.032284652582772,0,0.119796309583705,0.190102715208217,0,0,0.040886973270958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063.15,1748.15
0,0,0,0.613659035381704,0.00068176522821,0.009959700951243,0.141316485119374,0.156471783523521,0,0,0.071206942501909,0,0.000528982944298,0,0,0,0.00617530434974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.15,1746.15
0,0,0.256082287195886,0.593493670325316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04471940776403,0,0,0,0,0,0,0,0.012187779390611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04471940776403,0,0,0,0,0,0.048797447560128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.15,1273.15
0,0,0.256082294878354,0.593493688130126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044719399105612,0,0,0,0,0,0,0,0.012187779756244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032531629349368,0,0,0,0,0,0.060985208780296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.15,1273.15
0.014166799574996,0,0.238918492832445,0.593323082200307,0,0,0,0.012319929630402,0,0,0,0,0,0,0,0,0,0,0,0,0.035979188920624,0,0,0,0,0,0,0,0.012530299624091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049513458514596,0,0,0,0,0,0.040209638793711,0,0,0,0,0,0,0,0,0.003039109908827,0,0,0,0,0,0,0,911.15,1283.15
0,0,0.221511887816846,0.607152666606603,0,0,0,0.005347139705907,0,0,0,0,0,0,0,0,0,0,0,0,0.022697728751625,0,0,0,0,0,0,0.006203624658801,0.015644169139571,0.018734848969583,0,0,0,0,0,0,0,0,0,0,0,0,0.08023109558729,0,0,0,0,0,0.022476838763774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.15,1392.15
0,0,0.184134304235089,0.614313514129211,0,0,0,0.033232730764353,0,0,0,0,0,0,0,0,0,0,0,0,0.016683230383714,0,0,0,0,0,0,0.00781130717966,0.016204990372715,0.01940650044635,0,0,0,0,0,0,0,0,0,0,0,0,0.084067901933562,0,0,0,0,0,0.024145520555347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.15,1418.15
0,0,0.247128136574964,0.606373389743262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01576182233275,0,0,0,0,0,0,0.006282422929799,0.014697582175242,0.016465592436908,0,0,0,0,0,0,0,0,0,0,0,0,0.071891200639898,0,0,0,0,0,0.021399853167178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924.15,1404.15
0,0,0.2074347,0.6123505,0,0,0,0.02590102,0,0,0,0,0,0,0,0,0,0,0,0,0.01560237,0,0,0,0,0,0,0.01557527,0.01515517,0.01814915,0,0,0,0,0,0,0,0,0,0,0,0,0.06725068,0,0,0,0,0,0.02258114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.15,1411.15
0,0,0.208265993127222,0.610755179845079,0,0,0,0.016261269463378,0,0,0,0,0,0,0,0,0,0,0,0,0.016326269461233,0,0,0,0,0,0,0.00764425274774,0.015858379476674,0.018991359373285,0,0,0,0,0,0,0,0,0,0,0,0,0.08226817728515,0,0,0,0,0,0.023629119220239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932.15,1418.15
0,0,0.230146089183134,0.611118971277408,0,0,0,0.005230915754147,0,0,0,0,0,0,0,0,0,0,0,0,0.008688645591634,0,0,0,0,0,0,0.006541674692541,0.015303909280716,0.021874428971902,0,0,0,0,0,0,0,0,0,0,0,0,0.078812856295796,0,0,0,0,0,0.022282508952722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.15,1404.15
0,0,0.212122171363507,0.60929281774547,0,0,0,0.010567048573449,0,0,0,0,0,0,0,0,0,0,0,0,0.015913937851618,0,0,0,0,0,0,0.02994466595747,0.0154577779132,0.016122907823408,0,0,0,0,0,0,0,0,0,0,0,0,0.080189229174454,0,0,0,0,0,0.009020202782273,0,0,0,0,0,0,0,0,0,0.001369240815152,0,0,0,0,0,0,931.15,1411.15
0,0,0.232243094658409,0.609045685991949,0,0,0,0.005155159881431,0,0,0,0,0,0,0,0,0,0,0,0,0.014652049663003,0,0,0,0,0,0,0.00726999283279,0.018601339572169,0.018062059584573,0,0,0,0,0,0,0,0,0,0,0,0,0.072498128332543,0,0,0,0,0,0.022472489483133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.15,1418.15
0,0,0.200339681769089,0.611924344314885,0,0,0,0.021837568012781,0,0,0,0,0,0,0,0,0,0,0,0,0.016443588503634,0,0,0,0,0,0,0.007699180299375,0.015972278546523,0.019127638259385,0,0,0,0,0,0,0,0,0,0,0,0,0.082857082460006,0,0,0,0,0,0.023798637834324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936.15,1404.15
0,0,0.228833355148662,0.610382380365053,0,0,0,0.005199091980978,0,0,0,0,0,0,0,0,0,0,0,0,0.016311956802857,0,0,0,0,0,0,0.004648282088937,0.010140368012488,0.026442214817326,0,0,0,0,0,0,0,0,0,0,0,0,0.077050094898182,0,0,0,0,0,0.020992255885518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.15,1395.15
0,0,0.222620804897658,0.608596713389128,0,0,0,0.005360511117931,0,0,0,0,0,0,0,0,0,0,0,0,0.016146110355215,0,0,0,0,0,0,0.007559727166314,0.016205970356531,0.018781530413194,0,0,0,0,0,0,0,0,0,0,0,0,0.081360291789927,0,0,0,0,0,0.023368340514104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932.15,1395.15
0.006429901315065,0,0.220414310800301,0.60587122968769,0,0,0,0.005329511261146,0,0,0,0,0,0,0,0,0,0,0,0,0.016052550786575,0,0,0,0,0,0,0.007515849368277,0.015592560764036,0.018673230914988,0,0,0,0,0,0,0,0,0,0,0,0,0.080887853963505,0,0,0,0,0,0.023233001138417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.15,1395.15
0,0,0.216471699350585,0.609041498172875,0,0,0,0.010811359967566,0,0,0,0,0,0,0,0,0,0,0,0,0.016960359949119,0,0,0,0,0,0,0.007709669976871,0.016605949950182,0.015273909954178,0,0,0,0,0,0,0,0,0,0,0,0,0.082106049753682,0,0,0,0,0,0.023618589929144,0,0,0,0,0,0,0,0,0,0.001400912995797,0,0,0,0,0,0,935.15,1418.15
0,0,0.198792311331162,0.610805534815915,0,0,0,0.005741394327259,0,0,0,0,0,0,0,0,0,0,0,0,0.017292720985685,0,0,0,0,0,0,0.008096799461518,0.020156391148914,0.022711341294547,0,0,0,0,0,0,0,0,0,0,0,0,0.091375455208401,0,0,0,0,0,0.025028051426599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.15,1424.15
0,0,0.245849562385017,0.609431806756934,0,0,0,0.018319517197114,0,0,0,0,0,0,0,0,0,0,0,0,0.0197790869738,0,0,0,0,0,0,0.004021482384713,0.016525607471582,0.016046577544874,0,0,0,0,0,0,0,0,0,0,0,0,0.057652631179148,0,0,0,0,0,0.01237372810682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.15,1383.15
0,0,0.226232205655805,0.61093041527326,0,0,0,0.005449886136247,0,0,0,0,0,0,0,0,0,0,0,0,0.016092870402322,0,0,0,0,0,0,0.001421112035528,0.015944220398606,0.009855137246378,0,0,0,0,0,0,0,0,0,0,0,0,0.079778671994467,0,0,0,0,0,0.019475240486881,0,0,0,0,0,0,0,0,0.014820240370506,0,0,0,0,0,0,0,960.15,1363.15
0.016270477370691,0,0.097768514200608,0.616470500378367,0,0,0.020662856660882,0.049225252045199,0,0,0,0,0,0,0,0,0,0,0,0,0.010951668230211,0,0,0,0,0,0,0,0.017097627237024,0.002438752605898,0,0,0,0,0,0,0,0,0.000555958510157,0,0,0,0.118882480788591,0,0,0,0,0,0.022353536387669,0,0,0,0,0,0,0,0,0.027322375584704,0,0,0,0,0,0,0,965.15,1563.15
0,0,0.110609117454119,0.621154098018117,0,0,0.003213792507136,0.049764907852903,0,0,0,0,0,0,0,0,0,0,0,0,0.025163913970866,0,0,0,0,0,0,0,0.017285472727648,0.002465564389066,0,0,0,0,0,0,0,0,0.000562066288694,0,0,0,0.140304622140069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029476444651383,0,0,0,0,0,0,0,972.15,1553.15
0,0,0.091753282476231,0.615507949528348,0,0,0.00329731372962,0.051059055813158,0,0,0,0,0,0,0,0,0,0,0,0,0.056797465342608,0,0,0,0,0,0,0,0.017734478545773,0.002529590792574,0,0,0,0,0,0,0,0,0.000576696952711,0,0,0,0.107315791200105,0,0,0,0,0,0.02318621809873,0,0,0,0,0,0,0,0,0.030242157520143,0,0,0,0,0,0,0,962.15,1563.15
0,0,0.110953398491034,0.621561591546762,0,0,0,0.04992208932106,0,0,0,0,0,0,0,0,0,0,0,0,0.025241639656714,0,0,0,0,0,0,0,0.024009409673472,0.003709875949546,0,0,0,0,0,0,0,0,0.000563817592332,0,0,0,0.115519298428938,0,0,0,0,0,0.022669719691692,0,0,0,0,0,0,0,0,0.025849159648452,0,0,0,0,0,0,0,970.15,1533.15
0,0,0.124359095709611,0.621673378552268,0,0,0,0.04469680845796,0,0,0,0,0,0,0,0,0,0,0,0,0.015759289456305,0,0,0,0,0,0,0.021300539265131,0.016914929416435,0.002412720916761,0,0,0,0,0,0,0,0,0.000550023481024,0,0,0,0.101373796502604,0,0,0,0,0,0.022114859237037,0,0,0,0,0,0,0,0,0.028844559004863,0,0,0,0,0,0,0,972.15,1533.15
0.00532247496221,0,0.123362899124123,0.618698795607239,0,0,0,0.044338469685197,0,0,0,0,0,0,0,0,0,0,0,0,0.021983939843914,0,0,0,0,0,0,0.013382119904987,0.016779189880868,0.003889199972387,0,0,0,0,0,0,0,0,0.000545622096126,0,0,0,0.102023799275631,0,0,0,0,0,0.021060019850474,0,0,0,0,0,0,0,0,0.028613469796844,0,0,0,0,0,0,0,945.15,1523.15
0,0,0.100886189578457,0.621532835795658,0,0,0.015581338390448,0.050795654752809,0,0,0,0,0,0,0,0,0,0,0,0,0.023115507612168,0,0,0,0,0,0,0,0.01764288817749,0,0,0,0,0,0,0,0,0,0.000573693240737,0,0,0,0.097010099978857,0,0,0,0,0,0.041519645711021,0,0,0,0,0,0,0,0,0.026301767283028,0.003245895664699,0,0,0,0.00179448381463,0,0,980.15,1563.15
