,mean_absolute_error,mean_absolute_error,r2_score,RRMSE,RMSE,range,alg
164,15.195973836105418,442.22142004408846,0.5986901939760005,0.6334901783169171,21.02906132104066,500,DT
165,14.949484911224014,411.3119273090845,0.6010388246603526,0.6316337351184208,20.280826593338954,500,DT
166,12.961343608777245,364.2283798863545,0.6781567408522553,0.5673123118245759,19.084768269129036,500,DT
167,16.75111715294641,581.6225768712741,0.3798404662098367,0.7875020849433755,24.116852549022106,500,DT
168,15.222116681230249,555.5695043893817,0.552436434788341,0.6690019171958023,23.570521937143898,500,DT
169,15.124631313131294,449.30980548002094,0.47480908858511317,0.7247005667273118,21.196929152120617,500,DT
170,16.111796211796214,489.7055298113092,0.5362970612769945,0.6809573692405462,22.129291218005815,500,DT
171,18.900892690366376,796.10250090191,0.1564018481990994,0.918475994134251,28.215288424928605,500,DT
172,12.223605698605677,323.61219034755106,0.6778450763123635,0.56758693051165,17.98922428420834,500,DT
173,14.415651260504204,492.36655737691444,0.5819586885513006,0.6465611428540223,22.18933431576789,500,DT
174,13.409057963063866,328.9270725852888,0.6900298724911584,0.5567496093477224,18.136346726540292,500,DT
175,14.110152071120035,378.75569337734373,0.5960902652832176,0.6355389324949199,19.461646728304974,500,DT
176,15.864598484848484,636.4461405478072,0.33925674415080376,0.8128611541027141,25.22788418690333,500,DT
177,15.001984415584406,383.0145204849564,0.5157893213659579,0.6958524833856973,19.57075676832545,500,DT
178,14.635148454239346,412.7278537397293,0.5982224118004723,0.6338592810707497,20.31570460849757,500,DT
179,17.168298294356912,599.3552152751893,0.5098238465071381,0.7001258126171767,24.481732276846532,500,DT
180,14.441128741330358,440.80734732752956,0.5388010356101121,0.6791163113855299,20.99541253053937,500,DT
181,14.545587998017634,418.5532267662389,0.6004747476502341,0.6320800996311827,20.458573429402133,500,DT
182,14.99705946451227,479.89981008775135,0.5167847078599039,0.695136887339534,21.906615669421676,500,DT
183,16.084419771696552,533.6364398117029,0.42582646951773073,0.7577423905802481,23.10057228320768,500,DT
184,15.001831795039342,418.8454057775684,0.6230499168186834,0.6139626073152311,20.46571293108472,500,DT
185,16.74369499086083,596.2589534278834,0.42018501074997394,0.7614558353903568,24.418414228362238,500,DT
186,13.383045166378503,321.8851209381681,0.6543181892200935,0.5879471156319303,17.941157179462202,500,DT
187,15.343605131888436,466.985279467396,0.4733537351693231,0.7257039787893387,21.609842189784636,500,DT
188,17.89901306913502,698.7671549858975,0.45502461709815356,0.7382244800207092,26.434204262392644,500,DT
189,11.921392386273325,309.91613666908955,0.6573039357121977,0.5854024805958737,17.604435142005823,500,DT
190,14.789923039923027,373.17998210288886,0.5779873591946634,0.6496250001388005,19.31786691389318,500,DT
191,12.421024114774092,287.2051263098515,0.6638409324889685,0.5797922623759578,16.947127376338784,500,DT
192,14.342934400899003,443.5674132177466,0.5211901736813669,0.6919608560595267,21.06104017416392,500,DT
193,14.642153383404786,526.8305498675883,0.5033275135741162,0.7047499460275848,22.952789587925654,500,DT
194,16.17933495485042,643.7087369644922,0.5167507602134471,0.6951613048685557,25.371415746159933,500,DT
195,14.735305842932947,446.67254723461144,0.5194562632913391,0.6932126201308375,21.13462910094737,500,DT
196,16.701298772673844,519.1157595545973,0.5377256321332562,0.6799076171559955,22.78411199837723,500,DT
197,16.1378452355725,479.27081695330867,0.5244984092122897,0.6895662337931797,21.892254725206097,500,DT
198,13.18852761935614,335.2946790783537,0.6518527503780307,0.5900400406938238,18.311053467191712,500,DT
199,15.056606451699908,424.19884652189245,0.5818775691075605,0.646623871267091,20.596088136388726,500,DT
200,6.916666666666662,94.85416666666663,0.5445026178010474,0.6749054616751539,9.73931037941941,425,DT
201,10.491666666666664,151.00694444444434,0.5205329636068097,0.6924355828473797,12.288488289632877,425,DT
202,13.003401360544213,418.95359572400383,0.09229190880455473,0.9527371574550062,20.46835596045769,425,DT
203,6.266666666666663,75.59999999999988,0.6834170854271362,0.562657013261955,8.694826047713656,425,DT
204,6.047619047619045,71.35714285714279,0.601523324722687,0.6312500893285585,8.44731571904015,425,DT
205,8.428571428571429,219.28571428571428,0.31328201559415436,0.82868449026505,14.808298831591504,425,DT
206,11.991228070175435,252.469298245614,0.22413027439629984,0.8808346755229951,15.889282496249288,425,DT
207,8.897727272727275,182.20738636363652,0.02923280568887232,0.9852751870980654,13.498421624902539,425,DT
208,9.811688311688307,226.54267161410007,0.4050675087968897,0.7713186703322501,15.05133454594974,425,DT
209,7.357142857142857,120.78571428571429,0.18757721345229916,0.9013449875312454,10.990255424043351,425,DT
210,12.50375939849623,350.79806659505886,-2.512066726962567,1.8740508869725407,18.729604015970516,425,DT
211,6.647058823529412,70.6470588235294,0.7504156275976726,0.4995841995122819,8.405180475369306,425,DT
212,9.58,228.36183673469398,0.13448947291039792,0.9303281824655223,15.11164573217272,425,DT
213,6.470588235294114,133.98559423769515,0.693685435443677,0.5534569220421071,11.575214651905819,425,DT
214,11.249999999999998,328.24999999999994,-0.07242644764978445,1.0355802468422157,18.117670931993437,425,DT
215,8.299999999999995,111.84999999999994,0.7609906547381619,0.48888582027078487,10.57591603597532,425,DT
216,7.684782608695647,143.18749999999972,0.3973762669658072,0.7762884341752058,11.966097943774308,425,DT
217,9.696969696969694,151.3131313131312,0.20693534511283218,0.8905417760482479,12.300940261343081,425,DT
218,10.500000000000002,235.44565217391312,0.34832490948284855,0.8072639534360192,15.344238403189424,425,DT
219,4.857142857142861,46.678571428571445,0.707737030411449,0.5406135122141797,6.8321717944275555,425,DT
220,7.333333333333328,107.14285714285704,0.6802722929720808,0.5654446984700796,10.350983390135308,425,DT
221,11.29545454545455,213.34659090909125,0.6670672766901384,0.5770032264293342,14.606388701834936,425,DT
222,5.862318840579712,59.55193236714978,0.5710613226101215,0.654934101562805,7.716989851434935,425,DT
223,15.178571428571432,532.7589285714291,-0.4416383642588928,1.2006824577126514,23.081571189401927,425,DT
224,7.194444444444442,119.1875,0.5695518171549734,0.6560854996454553,10.917302780449024,425,DT
225,7.481366459627323,82.85647737355794,0.27563912525843415,0.8510939282720597,9.102553343626058,425,DT
226,12.147727272727268,393.82102272727263,-1.1036472646205113,1.4503955545369378,19.844924356804,425,DT
227,6.499999999999996,70.07142857142854,-0.09828068772490983,1.04798887767233,8.370867850553402,425,DT
228,7.999999999999993,105.85294117647048,0.7902220424061225,0.4580152372944349,10.288485854413684,425,DT
229,11.314814814814813,278.7685185185185,-0.15439639404233052,1.0744284034044942,16.69636243373144,425,DT
230,8.42045454545454,173.50284090909102,0.0210948883837494,0.9893963369733337,13.17204771131243,425,DT
231,11.10714285714286,317.56250000000017,0.11972278618660859,0.9382308957891929,17.820283387196742,425,DT
232,8.33333333333333,166.9841269841269,-0.13879223691332165,1.0671420884368312,12.922233823303419,425,DT
233,6.95238095238095,150.5714285714285,0.11303163069031885,0.9417899815296833,12.270755012281375,425,DT
234,6.083333333333337,69.06944444444449,0.8076737970212362,0.4385501145579188,8.310802876042994,425,DT
235,10.444805194805191,178.85923005565863,0.44319677791681666,0.7461924832663375,13.373826305723378,425,DT
236,7.716666666666659,91.62083333333315,0.6174956859761762,0.6184693315143636,9.571877210523187,425,DT
237,7.84375,107.703125,0.4764942659679502,0.7235369610683685,10.378011611093909,425,DT
238,9.295238095238094,241.8979591836734,0.5039471673066138,0.7043101821593851,15.553069124249188,425,DT
239,6.724999999999997,98.16249999999995,0.42778239263177875,0.7564506641997356,9.907699026514681,425,DT
240,3.423076923076919,28.173076923076913,0.8316032397255431,0.4103617431906354,5.307831659263217,425,DT
241,6.555555555555555,69.88888888888889,0.6949892241379311,0.5522778067803096,8.359957469322968,425,DT
242,8.499999999999996,118.01315789473679,0.6336003749763491,0.6053095282776002,10.863386115513745,425,DT
243,10.621794871794863,288.975427350427,0.11800676848490776,0.9391449470210081,16.99927725964922,425,DT
244,11.750000000000002,257.74305555555577,0.16464518645966641,0.9139774688362583,16.054378080621987,425,DT
245,8.921568627450979,124.75163398692803,0.6531409610915491,0.5889473991015249,11.169227098905637,425,DT
246,6.636363636363637,119.61781076066801,0.656605017864224,0.5859991315145238,10.93699276586887,425,DT
247,13.031249999999998,322.13802083333326,-0.2450530426555546,1.115819448950212,17.948203833067343,425,DT
248,7.124999999999998,88.9254807692307,0.4397664047865356,0.7484875384490142,9.430030793652303,425,DT
249,10.5625,345.1875,-0.2246119733924612,1.1066218746222494,18.579222265746218,425,DT
250,39.47865580054232,2712.2754164744897,-0.04865445354098541,1.0240383066765546,52.079510524528644,600,SVM
251,36.98037617997778,2414.5419450769564,-0.030429946702563937,1.0151009539462388,49.13798881799047,600,SVM
252,38.48147614959015,2588.4963398775694,-0.05113918758006286,1.0252507925283758,50.87726741755663,600,SVM
253,37.29791304950341,2450.805871572639,-0.05429835039811448,1.02679031471772,49.50561454595467,600,SVM
254,36.71798445343017,2416.597047735515,-0.057202076404654134,1.028203324447385,49.15889591656341,600,SVM
255,37.12628984396744,2544.0379149815303,-0.040759005160423634,1.020175967743028,50.438456706976375,600,SVM
256,36.65377862114907,2478.2949764270925,-0.057306818694695005,1.0282542578052838,49.78247659997534,600,SVM
257,40.545267309800415,2786.1961494056472,-0.09447992682501982,1.0461739467340123,52.78443093759416,600,SVM
258,38.19466998684547,2595.894960755202,-0.04350994509394801,1.0215233453494579,50.949926013245616,600,SVM
259,35.52444164471093,2143.0319724668593,-0.019656881025619022,1.0097806103434641,46.29289332572397,600,SVM
260,36.84855901507227,2412.2110690482004,-0.04849090226088548,1.0239584475265027,49.11426543325473,600,SVM
261,36.83637221470408,2415.172637486008,-0.046597555017507064,1.0230335063024607,49.14440596330378,600,SVM
262,38.27266002268154,2577.8330461570504,-0.05239368680272882,1.0258624112436954,50.77236498487194,600,SVM
263,38.29923545760757,2575.6143578114606,-0.06630750749742154,1.0326216671644177,50.75051091182689,600,SVM
264,38.4742625531326,2676.5103375731933,-0.06604392508996382,1.0324940315033129,51.73500108797905,600,SVM
265,36.965623556036356,2344.9448591598716,-0.056074522730327425,1.0276548655703077,48.424630707521885,600,SVM
266,38.56637047914987,2677.2005298205077,-0.06489426401604614,1.0319371415042906,51.741671115460775,600,SVM
267,37.82141625774557,2508.546669685716,-0.04658232880115487,1.0230260645756564,50.08539377588756,600,SVM
268,37.16379489102396,2552.170841619715,-0.02807778795950422,1.0139417083637028,50.519014654085595,600,SVM
269,37.39256040602823,2342.388212175137,-0.016613891532862857,1.0082727267623888,48.398225299851,600,SVM
270,37.02958282420812,2499.2210747350314,-0.03654856061807643,1.018110289024758,49.992210140531206,600,SVM
271,35.43557217259787,2216.9274848650925,-0.040902501372007016,1.0202462944661974,47.08425941718838,600,SVM
272,37.76277412096143,2450.759868829738,-0.02919882866555068,1.0144943709383265,49.50514992230342,600,SVM
273,36.66911283129055,2315.6806133917453,-0.019716497643651687,1.0098101295014086,48.121519234036505,600,SVM
274,39.67831176605024,2825.360571547572,-0.0923002573741536,1.045131693794688,53.154120927239234,600,SVM
275,37.330472501337994,2456.3506303388367,-0.07562263284285242,1.0371222844211054,49.56158421942177,600,SVM
276,35.63663491712103,2317.46568578538,-0.025688904525183798,1.0127630051128367,48.14006320919594,600,SVM
277,37.82604933754647,2490.073433708889,-0.07072825979743858,1.0347600010618108,49.900635604257474,600,SVM
278,38.7544273432635,2584.5052476434557,-0.026878611554609133,1.0133501919645593,50.83802954131342,600,SVM
279,40.7214448379726,2945.3088045245568,-0.08737487758735596,1.04277268739997,54.27069931855086,600,SVM
280,37.30991072350947,2400.2200407713067,-0.07019278482604463,1.034501225144777,48.99204058590851,600,SVM
