,S,M,E,S_MLP,S_RF,S_DT,M_MLP,M_RF,M_DT,E_MLP,E_RF,E_DT,Global_mean_MAE,Global_mean_MSE,Global_mean_R2_S,Global_mean_RRMSE,Global_mean_RMSE,Global_mean_MARE,Global_mean_R2,Global_sd_MAE,Global_sd_MSE,Global_sd_R2_S,Global_sd_RRMSE,Global_sd_RMSE,Global_sd_MARE,Global_sd_R2,Local_S_mean_MAE,Local_S_mean_MSE,Local_S_mean_R2_S,Local_S_mean_RRMSE,Local_S_mean_RMSE,Local_S_mean_MARE,Local_S_mean_R2,Local_S_sd_MAE,Local_S_sd_MSE,Local_S_sd_R2_S,Local_S_sd_RRMSE,Local_S_sd_RMSE,Local_S_sd_MARE,Local_S_sd_R2,Local_M_mean_MAE,Local_M_mean_MSE,Local_M_mean_R2_S,Local_M_mean_RRMSE,Local_M_mean_RMSE,Local_M_mean_MARE,Local_M_mean_R2,Local_M_sd_MAE,Local_M_sd_MSE,Local_M_sd_R2_S,Local_M_sd_RRMSE,Local_M_sd_RMSE,Local_M_sd_MARE,Local_M_sd_R2,Local_E_mean_MAE,Local_E_mean_MSE,Local_E_mean_R2_S,Local_E_mean_RRMSE,Local_E_mean_RMSE,Local_E_mean_MARE,Local_E_mean_R2,Local_E_sd_MAE,Local_E_sd_MSE,Local_E_sd_R2_S,Local_E_sd_RRMSE,Local_E_sd_RMSE,Local_E_sd_MARE,Local_E_sd_R2
386,2.5,82.5,15.0,0,0,1,0,1,0,0,1,0,17.829326865426516,920.4700113923952,0.9600007356908019,0.1998419337562763,30.319240352301943,0.024308238042284536,0.9600396162802112,0.40728030391036746,66.18117633819348,0.003145250262891499,0.007903532232498699,1.1016695746641771,0.000546288994014603,0.0031734125265155733,15.131042519517141,449.5149057011786,0.5002923592055136,0.7043071016285448,21.1137127706723,0.03366411982509768,0.5310861408032785,1.367648713693219,80.50320074335653,0.08604162800632911,0.060490886835002526,1.9302949874897588,0.0030915036829487156,0.07678635226268692,18.04798058305179,946.8440212890813,0.9413313116739541,0.24205109162135346,30.75112601761133,0.024631901336697556,0.9414195850134774,0.4090543163375803,67.26980454312147,0.004298139744780395,0.008941888556512328,1.1010313065797397,0.0005774428241187555,0.004371327255712397,15.207253651787926,681.8514701134806,0.7236035801612264,0.5219543903769271,25.702860642106476,0.0136749937924014,0.7280493319528836,1.4690298905389254,259.84863130627656,0.06394822008756552,0.06292880266637846,4.605911953775751,0.0012339003719154592,0.06404223870739913
387,2.5,82.5,15.0,1,0,0,0,0,1,0,0,1,41.789397553742994,3539.0394631322843,0.8463000730448181,0.39197786770936205,59.477932496591635,0.05694554592791421,0.8464510026930838,0.8015665442146924,142.30773013159248,0.00573990139429255,0.0072991904485157875,1.189541534866559,0.0012758592321267506,0.005706067422397103,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,43.408602284462894,3748.5508566639605,0.7677912111147477,0.48177966738889555,61.21119753839039,0.05902079692591474,0.7680187909403247,0.8987616622416331,162.57736842010203,0.009574537193482583,0.009856012170115629,1.319148429901044,0.0013916333990808298,0.00946679995756208,19.689228750137545,990.767173778709,0.5972045711089683,0.6335612761178611,31.192166771814534,0.01768712238832187,0.610613560368557,1.655886880428671,282.4404922626933,0.047021340743252066,0.037356904247262374,4.2208892259828685,0.0014056524791778912,0.04210991762905885
388,2.5,82.5,15.0,1,0,0,0,0,1,1,0,0,42.66224081889878,3608.728572929837,0.8432699492562407,0.39582065269826233,60.06069275305133,0.057723825990842526,0.8433743575532187,0.8169720719208305,145.08549874125993,0.005948909404841551,0.007487432222129778,1.2007326735811035,0.0012995673155757326,0.00596414010517043,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,43.408602284462894,3748.5508566639605,0.7677912111147477,0.48177966738889555,61.21119753839039,0.05902079692591474,0.7680187909403247,0.8987616622416331,162.57736842010203,0.009574537193482583,0.009856012170115629,1.319148429901044,0.0013916333990808298,0.00946679995756208,37.168845569137794,2395.382871385612,0.025186938166221327,0.9870657505672803,48.59579523971581,0.0332749135852703,0.05739953223076031,1.8441516433122362,581.9466708607546,0.04507983229213652,0.02267743131023312,5.816490041702549,0.001490047984922713,0.03241948039390348
389,2.5,82.5,15.0,1,0,0,0,0,1,0,1,0,41.56219369778873,3523.214411084281,0.8469807552947499,0.39110861632801197,59.34539441350938,0.056742119684835335,0.8471243660388466,0.7793613599103537,138.20158632945157,0.005730810025441226,0.007300338296141724,1.1569671513440059,0.001263217024244589,0.005691026970269641,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,43.408602284462894,3748.5508566639605,0.7677912111147477,0.48177966738889555,61.21119753839039,0.05902079692591474,0.7680187909403247,0.8987616622416331,162.57736842010203,0.009574537193482583,0.009856012170115629,1.319148429901044,0.0013916333990808298,0.00946679995756208,15.207253651787926,681.8514701134806,0.7236035801612264,0.5219543903769271,25.702860642106476,0.0136749937924014,0.7280493319528836,1.4690298905389254,259.84863130627656,0.06394822008756552,0.06292880266637846,4.605911953775751,0.0012339003719154592,0.06404223870739913
390,2.5,82.5,15.0,1,0,0,1,0,0,0,0,1,38.323221341529845,2814.9309849623414,0.8775732299687308,0.3487908788484575,52.90554321442696,0.052099157171539665,0.877656615873254,3.479792746996737,411.65689069731206,0.01890298758066453,0.027779360384824606,3.9918018674207674,0.004511657175394445,0.01888897005605038,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,39.652851928780294,2964.3200720234254,0.816264458596504,0.42733355827560626,54.28545163277981,0.05376988960143817,0.8164395203545919,3.739867132427199,441.1893439083732,0.027835854281959324,0.033489869737058274,4.172506806291419,0.004876048269219823,0.027812157028234197,19.689228750137545,990.767173778709,0.5972045711089683,0.6335612761178611,31.192166771814534,0.01768712238832187,0.610613560368557,1.655886880428671,282.4404922626933,0.047021340743252066,0.037356904247262374,4.2208892259828685,0.0014056524791778912,0.04210991762905885
391,2.5,82.5,15.0,1,0,0,1,0,0,1,0,0,39.19606460668562,2884.620094759894,0.8745431061801533,0.353123574867015,53.562796315208516,0.052877437234467986,0.8746774010534978,3.468120638612244,413.18110938965935,0.01900277959621684,0.02757960646902747,3.9556220314104595,0.004500291012428791,0.018979762957365254,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,39.652851928780294,2964.3200720234254,0.816264458596504,0.42733355827560626,54.28545163277981,0.05376988960143817,0.8164395203545919,3.739867132427199,441.1893439083732,0.027835854281959324,0.033489869737058274,4.172506806291419,0.004876048269219823,0.027812157028234197,37.168845569137794,2395.382871385612,0.025186938166221327,0.9870657505672803,48.59579523971581,0.0332749135852703,0.05739953223076031,1.8441516433122362,581.9466708607546,0.04507983229213652,0.02267743131023312,5.816490041702549,0.001490047984922713,0.03241948039390348
392,2.5,82.5,15.0,1,0,0,1,0,0,0,1,0,38.096017485575565,2799.105932914338,0.8782539122186623,0.3477831036896594,52.75189024306202,0.0518957309284608,0.8783398215244869,3.4917558345517046,415.30182041096344,0.019100690213868905,0.028160265789321445,4.042772402482731,0.004521475096400631,0.01908380937436344,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,39.652851928780294,2964.3200720234254,0.816264458596504,0.42733355827560626,54.28545163277981,0.05376988960143817,0.8164395203545919,3.739867132427199,441.1893439083732,0.027835854281959324,0.033489869737058274,4.172506806291419,0.004876048269219823,0.027812157028234197,15.207253651787926,681.8514701134806,0.7236035801612264,0.5219543903769271,25.702860642106476,0.0136749937924014,0.7280493319528836,1.4690298905389254,259.84863130627656,0.06394822008756552,0.06292880266637846,4.605911953775751,0.0012339003719154592,0.06404223870739913
393,2.5,82.5,15.0,1,0,0,0,1,0,0,0,1,18.347022843839692,949.4112387972067,0.9587530129908194,0.2029625824291113,30.79450718462156,0.025157836754230355,0.9587740907243709,0.39705387939450165,64.23066506853081,0.0029367891219794916,0.007292265963802502,1.053359413257649,0.0005686748827743448,0.0029477283690239743,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,18.04798058305179,946.8440212890813,0.9413313116739541,0.24205109162135346,30.75112601761133,0.024631901336697556,0.9414195850134774,0.4090543163375803,67.26980454312147,0.004298139744780395,0.008941888556512328,1.1010313065797397,0.0005774428241187555,0.004371327255712397,19.689228750137545,990.767173778709,0.5972045711089683,0.6335612761178611,31.192166771814534,0.01768712238832187,0.610613560368557,1.655886880428671,282.4404922626933,0.047021340743252066,0.037356904247262374,4.2208892259828685,0.0014056524791778912,0.04210991762905885
394,2.5,82.5,15.0,1,0,0,0,1,0,1,0,0,19.219866108995475,1019.1003485947588,0.9557228892022419,0.21028426817932044,31.904918590609537,0.025936116817158676,0.9557844127351718,0.41538302681839684,68.32236520451004,0.003155221230303976,0.007591926899393706,1.0846742927426523,0.0005978918350282791,0.0031904656042242388,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,18.04798058305179,946.8440212890813,0.9413313116739541,0.24205109162135346,30.75112601761133,0.024631901336697556,0.9414195850134774,0.4090543163375803,67.26980454312147,0.004298139744780395,0.008941888556512328,1.1010313065797397,0.0005774428241187555,0.004371327255712397,37.168845569137794,2395.382871385612,0.025186938166221327,0.9870657505672803,48.59579523971581,0.0332749135852703,0.05739953223076031,1.8441516433122362,581.9466708607546,0.04507983229213652,0.02267743131023312,5.816490041702549,0.001490047984922713,0.03241948039390348
395,2.5,82.5,15.0,1,0,0,0,1,0,0,1,0,18.11981898788543,933.5861867492034,0.9594336952407512,0.2012671739105381,30.536009781683436,0.024954410511151496,0.9594528544860635,0.41505820984437414,64.54478168289924,0.0030453274320452386,0.007604568713222136,1.0669083194619384,0.0005830847693464544,0.0030528649319464707,26.5101906346409,965.2681945899058,-0.08411141643936984,1.0375020967013193,31.025563396892256,0.05896527310116477,0.040122541364137454,1.662497949587769,101.92422407308922,0.19680829543019593,0.08775429208725832,1.6378676672202814,0.003678403779346652,0.0350427336540452,18.04798058305179,946.8440212890813,0.9413313116739541,0.24205109162135346,30.75112601761133,0.024631901336697556,0.9414195850134774,0.4090543163375803,67.26980454312147,0.004298139744780395,0.008941888556512328,1.1010313065797397,0.0005774428241187555,0.004371327255712397,15.207253651787926,681.8514701134806,0.7236035801612264,0.5219543903769271,25.702860642106476,0.0136749937924014,0.7280493319528836,1.4690298905389254,259.84863130627656,0.06394822008756552,0.06292880266637846,4.605911953775751,0.0012339003719154592,0.06404223870739913
396,2.5,82.5,15.0,0,1,0,0,0,1,0,0,1,41.4128229943904,3522.615469570298,0.8470107090727425,0.3910706038113635,59.34001034995324,0.05611069164124207,0.8471290190374992,0.766212527024876,140.07408273916593,0.005713307667563919,0.007285174114125103,1.1741555423968217,0.0011918581886078885,0.005705467712859673,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,43.408602284462894,3748.5508566639605,0.7677912111147477,0.48177966738889555,61.21119753839039,0.05902079692591474,0.7680187909403247,0.8987616622416331,162.57736842010203,0.009574537193482583,0.009856012170115629,1.319148429901044,0.0013916333990808298,0.00946679995756208,19.689228750137545,990.767173778709,0.5972045711089683,0.6335612761178611,31.192166771814534,0.01768712238832187,0.610613560368557,1.655886880428671,282.4404922626933,0.047021340743252066,0.037356904247262374,4.2208892259828685,0.0014056524791778912,0.04210991762905885
397,2.5,82.5,15.0,0,1,0,0,0,1,1,0,0,42.28566625954619,3592.3045793678502,0.843980585284165,0.3949222845859014,59.92412224328869,0.056888971704170385,0.8440786147954074,0.7817617733998968,142.78870274466036,0.005919520069638469,0.007470197673915536,1.1849695098366966,0.0012175389035792138,0.005957062788358485,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,43.408602284462894,3748.5508566639605,0.7677912111147477,0.48177966738889555,61.21119753839039,0.05902079692591474,0.7680187909403247,0.8987616622416331,162.57736842010203,0.009574537193482583,0.009856012170115629,1.319148429901044,0.0013916333990808298,0.00946679995756208,37.168845569137794,2395.382871385612,0.025186938166221327,0.9870657505672803,48.59579523971581,0.0332749135852703,0.05739953223076031,1.8441516433122362,581.9466708607546,0.04507983229213652,0.02267743131023312,5.816490041702549,0.001490047984922713,0.03241948039390348
398,2.5,82.5,15.0,0,1,0,0,0,1,0,1,0,41.18561913843614,3506.790417522294,0.8476913913226742,0.3901992154169559,59.20714619871153,0.05590726539816322,0.8478043719301537,0.7455281749861911,136.0318282494538,0.005709213265507773,0.007292528047110535,1.1420405100936102,0.0011813888118771426,0.00569685484918138,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,43.408602284462894,3748.5508566639605,0.7677912111147477,0.48177966738889555,61.21119753839039,0.05902079692591474,0.7680187909403247,0.8987616622416331,162.57736842010203,0.009574537193482583,0.009856012170115629,1.319148429901044,0.0013916333990808298,0.00946679995756208,15.207253651787926,681.8514701134806,0.7236035801612264,0.5219543903769271,25.702860642106476,0.0136749937924014,0.7280493319528836,1.4690298905389254,259.84863130627656,0.06394822008756552,0.06292880266637846,4.605911953775751,0.0012339003719154592,0.06404223870739913
399,2.5,82.5,15.0,0,1,0,1,0,0,0,0,1,37.94664678217725,2798.506991400355,0.8782838659966549,0.3477638534369211,52.74937606931703,0.05126430288486753,0.8783750913778239,3.4778003688813848,411.3496423423826,0.018907014404200194,0.027864605614446186,4.001289254492747,0.004512039687383601,0.018895947350140045,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,39.652851928780294,2964.3200720234254,0.816264458596504,0.42733355827560626,54.28545163277981,0.05376988960143817,0.8164395203545919,3.739867132427199,441.1893439083732,0.027835854281959324,0.033489869737058274,4.172506806291419,0.004876048269219823,0.027812157028234197,19.689228750137545,990.767173778709,0.5972045711089683,0.6335612761178611,31.192166771814534,0.01768712238832187,0.610613560368557,1.655886880428671,282.4404922626933,0.047021340743252066,0.037356904247262374,4.2208892259828685,0.0014056524791778912,0.04210991762905885
400,2.5,82.5,15.0,0,1,0,1,0,0,1,0,0,38.81949004733303,2868.196101197907,0.8752537422080776,0.35210965239065695,53.40862107589612,0.052042582947795846,0.8754238800937726,3.465996826310402,412.83812183419695,0.01900562192742106,0.027659546005911678,3.9642522585287803,0.004500765210633785,0.01897371242982122,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,39.652851928780294,2964.3200720234254,0.816264458596504,0.42733355827560626,54.28545163277981,0.05376988960143817,0.8164395203545919,3.739867132427199,441.1893439083732,0.027835854281959324,0.033489869737058274,4.172506806291419,0.004876048269219823,0.027812157028234197,37.168845569137794,2395.382871385612,0.025186938166221327,0.9870657505672803,48.59579523971581,0.0332749135852703,0.05739953223076031,1.8441516433122362,581.9466708607546,0.04507983229213652,0.02267743131023312,5.816490041702549,0.001490047984922713,0.03241948039390348
401,2.5,82.5,15.0,0,1,0,1,0,0,0,1,0,37.71944292622299,2782.681939352352,0.8789645482465867,0.34675270372089856,52.59520834084344,0.051060876641788676,0.8790604536399254,3.490319766221662,415.0403063151662,0.01910618059496383,0.028249145396984313,4.052900064845432,0.0045226587128088845,0.019090012720748766,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,39.652851928780294,2964.3200720234254,0.816264458596504,0.42733355827560626,54.28545163277981,0.05376988960143817,0.8164395203545919,3.739867132427199,441.1893439083732,0.027835854281959324,0.033489869737058274,4.172506806291419,0.004876048269219823,0.027812157028234197,15.207253651787926,681.8514701134806,0.7236035801612264,0.5219543903769271,25.702860642106476,0.0136749937924014,0.7280493319528836,1.4690298905389254,259.84863130627656,0.06394822008756552,0.06292880266637846,4.605911953775751,0.0012339003719154592,0.06404223870739913
402,2.5,82.5,15.0,0,1,0,0,1,0,0,0,1,17.970448284487112,932.9872452352201,0.9594636490187437,0.2011934177239191,30.525544809150052,0.02432298246755823,0.9595041467322389,0.38409048974070265,65.64318807927101,0.0030325289640049553,0.007586807353880194,1.0855226113687337,0.0005258916989058425,0.003061597276731824,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,18.04798058305179,946.8440212890813,0.9413313116739541,0.24205109162135346,30.75112601761133,0.024631901336697556,0.9414195850134774,0.4090543163375803,67.26980454312147,0.004298139744780395,0.008941888556512328,1.1010313065797397,0.0005774428241187555,0.004371327255712397,19.689228750137545,990.767173778709,0.5972045711089683,0.6335612761178611,31.192166771814534,0.01768712238832187,0.610613560368557,1.655886880428671,282.4404922626933,0.047021340743252066,0.037356904247262374,4.2208892259828685,0.0014056524791778912,0.04210991762905885
403,2.5,82.5,15.0,0,1,0,0,1,0,1,0,0,18.843291549642895,1002.6763550327721,0.9564335252301662,0.20857834620852608,31.645566364545545,0.025101262530486546,0.9565392356221125,0.40193553266788795,69.4330503412713,0.0032376999308939393,0.00784527008776802,1.1110735798838762,0.0005580879998178398,0.003312604077691081,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,18.04798058305179,946.8440212890813,0.9413313116739541,0.24205109162135346,30.75112601761133,0.024631901336697556,0.9414195850134774,0.4090543163375803,67.26980454312147,0.004298139744780395,0.008941888556512328,1.1010313065797397,0.0005774428241187555,0.004371327255712397,37.168845569137794,2395.382871385612,0.025186938166221327,0.9870657505672803,48.59579523971581,0.0332749135852703,0.05739953223076031,1.8441516433122362,581.9466708607546,0.04507983229213652,0.02267743131023312,5.816490041702549,0.001490047984922713,0.03241948039390348
404,2.5,82.5,15.0,0,1,0,0,1,0,0,1,0,17.743244428532847,917.1621931872166,0.9601443312686755,0.19948174894395126,30.26456695383673,0.02411955622447937,0.9601847493973619,0.4074094467947564,66.22084174531035,0.0031469090889678125,0.007918369124193466,1.103712047569567,0.0005480984563579639,0.0031760507111664314,11.715569878728001,319.3703971788582,0.6437631602854571,0.590608741429483,17.686655659302353,0.0261801278584043,0.648815720453367,1.4980952868386217,88.44892976610176,0.09813224496411989,0.08612870753485637,2.5598063927036163,0.003486226577820167,0.09570769418719254,18.04798058305179,946.8440212890813,0.9413313116739541,0.24205109162135346,30.75112601761133,0.024631901336697556,0.9414195850134774,0.4090543163375803,67.26980454312147,0.004298139744780395,0.008941888556512328,1.1010313065797397,0.0005774428241187555,0.004371327255712397,15.207253651787926,681.8514701134806,0.7236035801612264,0.5219543903769271,25.702860642106476,0.0136749937924014,0.7280493319528836,1.4690298905389254,259.84863130627656,0.06394822008756552,0.06292880266637846,4.605911953775751,0.0012339003719154592,0.06404223870739913
405,2.5,77.5,20.0,0,0,1,0,0,1,0,0,1,42.29178608875468,3650.81899567681,0.841436131490964,0.3981375595610004,60.411724459747475,0.057150766177671716,0.8415351569854892,0.6820394190332416,134.95540614231533,0.005664647056285105,0.007095926708111616,1.1146943421228215,0.0011806287376608905,0.005656010102821048,15.131042519517141,449.5149057011786,0.5002923592055136,0.7043071016285448,21.1137127706723,0.03366411982509768,0.5310861408032785,1.367648713693219,80.50320074335653,0.08604162800632911,0.060490886835002526,1.9302949874897588,0.0030915036829487156,0.07678635226268692,43.85751268417209,3834.0236623549295,0.7773559637941531,0.4717416054489091,61.90647154150389,0.05926236829585256,0.7775391187920282,0.8070979635700903,157.73218734284634,0.00964818421872439,0.010192835441270042,1.2698203163822375,0.001337837289495091,0.009575365012551403,20.130487039812785,1076.4633163303838,0.4969844456744954,0.7054299551113722,32.25363663182163,0.017756587590703456,0.5375123067481875,2.2111444806435094,412.73705762271436,0.09829234373699855,0.07337664994446075,6.013837406581445,0.0018134865539949142,0.08502743449351491
406,2.5,77.5,20.0,0,0,1,0,0,1,1,0,0,47.169793253629905,4717.83887306933,0.7952908029667014,0.45090431388288776,68.43553233859866,0.06148668684165509,0.7989372536682453,2.467100059098302,826.7342492372751,0.03486623705104064,0.03734296125243525,5.8665821908457625,0.0025365567763454525,0.03397008206699551,15.131042519517141,449.5149057011786,0.5002923592055136,0.7043071016285448,21.1137127706723,0.03366411982509768,0.5310861408032785,1.367648713693219,80.50320074335653,0.08604162800632911,0.060490886835002526,1.9302949874897588,0.0030915036829487156,0.07678635226268692,43.85751268417209,3834.0236623549295,0.7773559637941531,0.4717416054489091,61.90647154150389,0.05926236829585256,0.7775391187920282,0.8070979635700903,157.73218734284634,0.00964818421872439,0.010192835441270042,1.2698203163822375,0.001337837289495091,0.009575365012551403,158.47751811304343,31344.436803512403,-14.990912754420439,3.7073541340934804,166.1023797448608,0.14071916632552867,0.011059689266124426,63.62372654814168,23177.980391348636,13.477210026870903,1.4988122226751486,61.27345466518502,0.05712525602850366,0.018150418098221884
407,2.5,77.5,20.0,0,0,1,0,0,1,0,1,0,42.124673002842314,3637.0003767067146,0.8420338288899153,0.39738352177291625,60.297073207082335,0.057002980376379145,0.8421382616963706,0.6844227838706771,135.84415619031031,0.0057740943706727135,0.0072462220114303715,1.1239837038269174,0.001183440432961332,0.005763641866519103,15.131042519517141,449.5149057011786,0.5002923592055136,0.7043071016285448,21.1137127706723,0.03366411982509768,0.5310861408032785,1.367648713693219,80.50320074335653,0.08604162800632911,0.060490886835002526,1.9302949874897588,0.0030915036829487156,0.07678635226268692,43.85751268417209,3834.0236623549295,0.7773559637941531,0.4717416054489091,61.90647154150389,0.05926236829585256,0.7775391187920282,0.8070979635700903,157.73218734284634,0.00964818421872439,0.010192835441270042,1.2698203163822375,0.001337837289495091,0.009575365012551403,15.377804182256293,687.5370264277256,0.6832975582336207,0.558241618279992,25.605879769289988,0.013550961553434182,0.6912723940945897,1.8724692007431376,317.31938595759834,0.07845495787665359,0.07119506574556339,5.645878821617687,0.0015086085044702345,0.07860358887388537
408,2.5,77.5,20.0,0,0,1,1,0,0,0,0,1,39.782694954052516,2991.9276976524625,0.8699940856780675,0.3599659893083274,54.61379044224545,0.05370980706948927,0.8702168159553019,2.5395865828284347,315.6954618365903,0.014315133042719046,0.0207461047719702,3.0432862472928623,0.003273271434887538,0.014242147171989093,15.131042519517141,449.5149057011786,0.5002923592055136,0.7043071016285448,21.1137127706723,0.03366411982509768,0.5310861408032785,1.367648713693219,80.50320074335653,0.08604162800632911,0.060490886835002526,1.9302949874897588,0.0030915036829487156,0.07678635226268692,41.18514470513213,3132.360824896556,0.8180917372091473,0.4258201728916706,55.87943015979329,0.05559737082321488,0.8184610610236943,2.6813472926292543,332.29518053025083,0.019548014847196777,0.02419593249619419,3.138488475897319,0.003460313734568812,0.019468443413347927,20.130487039812785,1076.4633163303838,0.4969844456744954,0.7054299551113722,32.25363663182163,0.017756587590703456,0.5375123067481875,2.2111444806435094,412.73705762271436,0.09829234373699855,0.07337664994446075,6.013837406581445,0.0018134865539949142,0.08502743449351491
409,2.5,77.5,20.0,0,0,1,1,0,0,1,0,0,44.660702118927745,4058.947575044981,0.8238487571538048,0.4176544014314145,63.38578561441216,0.05804572773347265,0.8281067672447557,3.274462870802031,839.2983426389678,0.035771153900454766,0.0414251591567476,6.417924671477739,0.00374275206664135,0.03515187014010175,15.131042519517141,449.5149057011786,0.5002923592055136,0.7043071016285448,21.1137127706723,0.03366411982509768,0.5310861408032785,1.367648713693219,80.50320074335653,0.08604162800632911,0.060490886835002526,1.9302949874897588,0.0030915036829487156,0.07678635226268692,41.18514470513213,3132.360824896556,0.8180917372091473,0.4258201728916706,55.87943015979329,0.05559737082321488,0.8184610610236943,2.6813472926292543,332.29518053025083,0.019548014847196777,0.02419593249619419,3.138488475897319,0.003460313734568812,0.019468443413347927,158.47751811304343,31344.436803512403,-14.990912754420439,3.7073541340934804,166.1023797448608,0.14071916632552867,0.011059689266124426,63.62372654814168,23177.980391348636,13.477210026870903,1.4988122226751486,61.27345466518502,0.05712525602850366,0.018150418098221884
410,2.5,77.5,20.0,0,0,1,1,0,0,0,1,0,39.615581868140154,2978.109078682366,0.8705917830770188,0.35913817379883206,54.48792619655457,0.05356202126819669,0.8708199688066532,2.51320789721677,313.57936946148607,0.014254830074250942,0.020687896060766382,3.0290225289999406,0.0032500183379756344,0.014182759670144953,15.131042519517141,449.5149057011786,0.5002923592055136,0.7043071016285448,21.1137127706723,0.03366411982509768,0.5310861408032785,1.367648713693219,80.50320074335653,0.08604162800632911,0.060490886835002526,1.9302949874897588,0.0030915036829487156,0.07678635226268692,41.18514470513213,3132.360824896556,0.8180917372091473,0.4258201728916706,55.87943015979329,0.05559737082321488,0.8184610610236943,2.6813472926292543,332.29518053025083,0.019548014847196777,0.02419593249619419,3.138488475897319,0.003460313734568812,0.019468443413347927,15.377804182256293,687.5370264277256,0.6832975582336207,0.558241618279992,25.605879769289988,0.013550961553434182,0.6912723940945897,1.8724692007431376,317.31938595759834,0.07845495787665359,0.07119506574556339,5.645878821617687,0.0015086085044702345,0.07860358887388537
